cb_id,person_id,cb_person_default_on_file,cb_person_cred_hist_length
8803,8803,False,3
8804,8804,False,2
8805,8805,False,2
8806,8806,False,3
8807,8807,False,3
8808,8808,False,2
8809,8809,False,4
8810,8810,False,3
8811,8811,False,4
8812,8812,False,4
8813,8813,True,2
8814,8814,False,4
8815,8815,False,2
8816,8816,False,2
8817,8817,False,3
8818,8818,False,3
8819,8819,False,4
8820,8820,True,4
8821,8821,False,4
8822,8822,True,2
8823,8823,False,2
8824,8824,False,2
8825,8825,False,3
8826,8826,True,3
8827,8827,True,4
8828,8828,False,4
8829,8829,False,2
8830,8830,False,2
8831,8831,False,2
8832,8832,False,4
8833,8833,False,2
8834,8834,False,4
8835,8835,False,4
8836,8836,False,4
8837,8837,True,2
8838,8838,False,2
8839,8839,False,4
8840,8840,False,4
8841,8841,False,3
8842,8842,False,4
8843,8843,False,2
8844,8844,False,3
8845,8845,False,4
8846,8846,False,3
8847,8847,False,4
8848,8848,True,2
8849,8849,False,3
8850,8850,True,2
8851,8851,True,2
8852,8852,False,4
8853,8853,True,4
8854,8854,False,4
8855,8855,True,4
8856,8856,False,2
8857,8857,False,4
8858,8858,False,3
8859,8859,False,3
8860,8860,False,4
8861,8861,False,2
8862,8862,True,3
8863,8863,False,3
8864,8864,False,2
8865,8865,False,3
8866,8866,False,4
8867,8867,False,3
8868,8868,False,4
8869,8869,False,3
8870,8870,True,2
8871,8871,True,3
8872,8872,False,4
8873,8873,False,2
8874,8874,False,4
8875,8875,False,3
8876,8876,False,2
8877,8877,False,3
8878,8878,False,3
8879,8879,False,3
8880,8880,True,4
8881,8881,False,3
8882,8882,True,4
8883,8883,False,3
8884,8884,False,2
8885,8885,False,4
8886,8886,False,4
8887,8887,False,2
8888,8888,True,3
8889,8889,False,4
8890,8890,True,2
8891,8891,True,2
8892,8892,False,4
8893,8893,False,3
8894,8894,False,4
8895,8895,False,2
8896,8896,False,2
8897,8897,False,4
8898,8898,False,3
8899,8899,True,3
8900,8900,False,2
8901,8901,False,2
8902,8902,False,4
8903,8903,True,3
8904,8904,False,4
8905,8905,False,4
8906,8906,False,4
8907,8907,False,4
8908,8908,False,4
8909,8909,True,3
8910,8910,False,4
8911,8911,False,3
8912,8912,False,4
8913,8913,False,2
8914,8914,True,4
8915,8915,False,2
8916,8916,False,4
8917,8917,False,2
8918,8918,True,3
8919,8919,False,3
8920,8920,False,4
8921,8921,False,4
8922,8922,True,4
8923,8923,False,2
8924,8924,False,4
8925,8925,False,3
8926,8926,False,4
8927,8927,False,2
8928,8928,False,2
8929,8929,False,2
8930,8930,False,4
8931,8931,False,3
8932,8932,False,3
8933,8933,False,3
8934,8934,False,4
8935,8935,False,3
8936,8936,True,2
8937,8937,False,3
8938,8938,False,3
8939,8939,False,2
8940,8940,False,4
8941,8941,False,3
8942,8942,False,3
8943,8943,False,4
8944,8944,False,4
8945,8945,False,4
8946,8946,True,2
8947,8947,False,3
8948,8948,True,2
8949,8949,False,3
8950,8950,False,4
8951,8951,False,2
8952,8952,False,3
8953,8953,False,3
8954,8954,False,2
8955,8955,False,4
8956,8956,True,3
8957,8957,False,4
8958,8958,False,2
8959,8959,False,3
8960,8960,False,3
8961,8961,False,3
8962,8962,False,4
8963,8963,False,4
8964,8964,False,4
8965,8965,False,2
8966,8966,False,4
8967,8967,False,3
8968,8968,True,2
8969,8969,False,4
8970,8970,False,4
8971,8971,False,3
8972,8972,False,2
8973,8973,False,4
8974,8974,False,4
8975,8975,False,3
8976,8976,True,2
8977,8977,False,3
8978,8978,False,2
8979,8979,False,4
8980,8980,False,4
8981,8981,False,2
8982,8982,False,4
8983,8983,False,4
8984,8984,False,4
8985,8985,False,2
8986,8986,False,2
8987,8987,True,4
8988,8988,False,3
8989,8989,False,3
8990,8990,False,4
8991,8991,False,2
8992,8992,False,4
8993,8993,True,2
8994,8994,True,3
8995,8995,False,2
8996,8996,False,2
8997,8997,False,3
8998,8998,True,4
8999,8999,False,2
9000,9000,False,3
9001,9001,False,4
9002,9002,False,4
9003,9003,False,2
9004,9004,False,3
9005,9005,False,4
9006,9006,False,4
9007,9007,False,3
9008,9008,False,2
9009,9009,False,2
9010,9010,True,4
9011,9011,True,2
9012,9012,True,3
9013,9013,False,2
9014,9014,False,2
9015,9015,False,4
9016,9016,False,3
9017,9017,False,4
9018,9018,True,3
9019,9019,False,4
9020,9020,False,2
9021,9021,False,2
9022,9022,True,2
9023,9023,False,2
9024,9024,False,3
9025,9025,True,3
9026,9026,True,4
9027,9027,False,2
9028,9028,False,3
9029,9029,False,2
9030,9030,False,4
9031,9031,False,4
9032,9032,True,4
9033,9033,False,3
9034,9034,False,4
9035,9035,False,2
9036,9036,False,2
9037,9037,False,3
9038,9038,False,2
9039,9039,False,3
9040,9040,False,3
9041,9041,False,2
9042,9042,False,4
9043,9043,False,2
9044,9044,False,2
9045,9045,False,4
9046,9046,False,4
9047,9047,False,2
9048,9048,False,3
9049,9049,False,2
9050,9050,True,3
9051,9051,False,2
9052,9052,True,3
9053,9053,True,2
9054,9054,False,4
9055,9055,False,3
9056,9056,True,3
9057,9057,False,3
9058,9058,False,2
9059,9059,False,2
9060,9060,True,3
9061,9061,False,3
9062,9062,False,4
9063,9063,False,2
9064,9064,False,3
9065,9065,False,4
9066,9066,False,2
9067,9067,False,3
9068,9068,True,4
9069,9069,False,4
9070,9070,False,4
9071,9071,False,4
9072,9072,True,2
9073,9073,False,4
9074,9074,False,3
9075,9075,False,2
9076,9076,True,3
9077,9077,False,4
9078,9078,False,3
9079,9079,False,2
9080,9080,True,3
9081,9081,False,3
9082,9082,False,3
9083,9083,False,3
9084,9084,False,3
9085,9085,False,3
9086,9086,False,2
9087,9087,False,4
9088,9088,False,3
9089,9089,True,2
9090,9090,False,4
9091,9091,False,4
9092,9092,False,3
9093,9093,False,4
9094,9094,True,2
9095,9095,False,4
9096,9096,False,2
9097,9097,True,4
9098,9098,True,2
9099,9099,False,4
9100,9100,True,4
9101,9101,False,4
9102,9102,True,4
9103,9103,True,2
9104,9104,True,4
9105,9105,False,2
9106,9106,False,3
9107,9107,False,3
9108,9108,False,4
9109,9109,False,2
9110,9110,False,2
9111,9111,False,3
9112,9112,False,4
9113,9113,False,2
9114,9114,False,2
9115,9115,False,2
9116,9116,False,4
9117,9117,False,2
9118,9118,True,4
9119,9119,False,3
9120,9120,False,4
9121,9121,False,2
9122,9122,False,2
9123,9123,False,3
9124,9124,False,2
9125,9125,False,4
9126,9126,False,2
9127,9127,False,4
9128,9128,False,4
9129,9129,True,2
9130,9130,False,2
9131,9131,False,4
9132,9132,False,2
9133,9133,False,2
9134,9134,False,2
9135,9135,False,2
9136,9136,False,2
9137,9137,False,4
9138,9138,False,2
9139,9139,False,4
9140,9140,False,3
9141,9141,False,3
9142,9142,False,2
9143,9143,True,2
9144,9144,False,2
9145,9145,False,3
9146,9146,False,2
9147,9147,False,2
9148,9148,False,2
9149,9149,False,4
9150,9150,False,4
9151,9151,False,4
9152,9152,False,2
9153,9153,True,3
9154,9154,False,4
9155,9155,False,3
9156,9156,False,4
9157,9157,True,4
9158,9158,True,4
9159,9159,True,4
9160,9160,False,4
9161,9161,False,2
9162,9162,True,4
9163,9163,False,3
9164,9164,True,2
9165,9165,True,3
9166,9166,False,2
9167,9167,False,3
9168,9168,False,4
9169,9169,False,2
9170,9170,False,3
9171,9171,False,4
9172,9172,False,2
9173,9173,False,3
9174,9174,False,2
9175,9175,False,2
9176,9176,False,4
9177,9177,True,4
9178,9178,False,3
9179,9179,False,4
9180,9180,False,2
9181,9181,False,3
9182,9182,False,3
9183,9183,False,4
9184,9184,False,4
9185,9185,False,4
9186,9186,True,3
9187,9187,True,2
9188,9188,True,3
9189,9189,False,4
9190,9190,False,2
9191,9191,False,3
9192,9192,False,3
9193,9193,False,3
9194,9194,False,2
9195,9195,False,3
9196,9196,True,4
9197,9197,False,2
9198,9198,False,3
9199,9199,False,4
9200,9200,False,2
9201,9201,False,4
9202,9202,True,2
9203,9203,True,2
9204,9204,False,4
9205,9205,False,2
9206,9206,True,2
9207,9207,False,2
9208,9208,False,4
9209,9209,False,2
9210,9210,False,2
9211,9211,False,3
9212,9212,False,2
9213,9213,False,3
9214,9214,False,4
9215,9215,False,3
9216,9216,False,2
9217,9217,False,2
9218,9218,True,3
9219,9219,False,2
9220,9220,False,4
9221,9221,False,3
9222,9222,True,4
9223,9223,False,3
9224,9224,False,2
9225,9225,False,2
9226,9226,False,3
9227,9227,True,3
9228,9228,False,3
9229,9229,False,3
9230,9230,False,4
9231,9231,True,2
9232,9232,False,4
9233,9233,False,3
9234,9234,True,3
9235,9235,True,2
9236,9236,False,4
9237,9237,False,2
9238,9238,True,2
9239,9239,False,4
9240,9240,False,2
9241,9241,False,2
9242,9242,False,4
9243,9243,False,4
9244,9244,True,3
9245,9245,False,2
9246,9246,False,4
9247,9247,True,2
9248,9248,False,3
9249,9249,False,2
9250,9250,False,2
9251,9251,False,4
9252,9252,False,4
9253,9253,False,3
9254,9254,False,4
9255,9255,False,2
9256,9256,False,3
9257,9257,False,3
9258,9258,False,4
9259,9259,False,4
9260,9260,False,3
9261,9261,False,3
9262,9262,False,4
9263,9263,False,3
9264,9264,False,4
9265,9265,True,3
9266,9266,True,3
9267,9267,False,3
9268,9268,False,3
9269,9269,False,2
9270,9270,True,3
9271,9271,False,4
9272,9272,False,4
9273,9273,False,2
9274,9274,True,3
9275,9275,False,3
9276,9276,False,4
9277,9277,False,2
9278,9278,False,3
9279,9279,False,3
9280,9280,False,4
9281,9281,False,2
9282,9282,True,3
9283,9283,False,4
9284,9284,True,2
9285,9285,False,3
9286,9286,True,2
9287,9287,False,2
9288,9288,False,2
9289,9289,False,4
9290,9290,False,4
9291,9291,True,2
9292,9292,True,3
9293,9293,False,3
9294,9294,False,2
9295,9295,False,3
9296,9296,True,2
9297,9297,False,2
9298,9298,True,2
9299,9299,False,3
9300,9300,False,2
9301,9301,False,3
9302,9302,True,2
9303,9303,False,2
9304,9304,False,2
9305,9305,False,2
9306,9306,False,3
9307,9307,False,2
9308,9308,False,2
9309,9309,False,3
9310,9310,False,2
9311,9311,False,2
9312,9312,True,3
9313,9313,False,3
9314,9314,False,2
9315,9315,False,2
9316,9316,True,4
9317,9317,False,4
9318,9318,False,3
9319,9319,False,3
9320,9320,False,3
9321,9321,False,4
9322,9322,False,4
9323,9323,False,4
9324,9324,False,2
9325,9325,False,3
9326,9326,False,4
9327,9327,True,4
9328,9328,False,2
9329,9329,False,2
9330,9330,False,3
9331,9331,False,4
9332,9332,False,4
9333,9333,True,4
9334,9334,True,2
9335,9335,False,3
9336,9336,False,2
9337,9337,False,2
9338,9338,False,2
9339,9339,False,3
9340,9340,False,2
9341,9341,False,4
9342,9342,False,4
9343,9343,False,3
9344,9344,False,3
9345,9345,False,2
9346,9346,False,4
9347,9347,False,2
9348,9348,False,3
9349,9349,False,4
9350,9350,False,4
9351,9351,False,4
9352,9352,False,3
9353,9353,False,2
9354,9354,True,2
9355,9355,True,2
9356,9356,False,2
9357,9357,False,4
9358,9358,False,4
9359,9359,True,2
9360,9360,False,3
9361,9361,False,4
9362,9362,True,3
9363,9363,False,3
9364,9364,False,4
9365,9365,False,4
9366,9366,False,2
9367,9367,False,4
9368,9368,False,2
9369,9369,False,2
9370,9370,False,3
9371,9371,True,2
9372,9372,False,2
9373,9373,False,3
9374,9374,False,2
9375,9375,False,2
9376,9376,False,3
9377,9377,True,3
9378,9378,False,4
9379,9379,False,4
9380,9380,True,3
9381,9381,False,4
9382,9382,False,3
9383,9383,False,3
9384,9384,False,2
9385,9385,False,4
9386,9386,False,4
9387,9387,True,3
9388,9388,False,2
9389,9389,False,4
9390,9390,True,4
9391,9391,False,2
9392,9392,False,2
9393,9393,False,4
9394,9394,False,2
9395,9395,False,2
9396,9396,True,3
9397,9397,False,4
9398,9398,False,4
9399,9399,True,4
9400,9400,False,3
9401,9401,False,3
9402,9402,True,2
9403,9403,False,4
9404,9404,False,4
9405,9405,False,2
9406,9406,True,4
9407,9407,False,2
9408,9408,False,4
9409,9409,False,2
9410,9410,False,3
9411,9411,False,3
9412,9412,False,4
9413,9413,True,4
9414,9414,False,2
9415,9415,False,3
9416,9416,False,2
9417,9417,False,3
9418,9418,True,2
9419,9419,False,3
9420,9420,False,3
9421,9421,False,4
9422,9422,False,3
9423,9423,False,3
9424,9424,False,3
9425,9425,False,2
9426,9426,False,4
9427,9427,False,3
9428,9428,True,3
9429,9429,False,4
9430,9430,True,2
9431,9431,False,4
9432,9432,False,3
9433,9433,False,3
9434,9434,False,3
9435,9435,False,2
9436,9436,True,4
9437,9437,True,2
9438,9438,True,2
9439,9439,False,2
9440,9440,False,3
9441,9441,False,2
9442,9442,False,2
9443,9443,True,3
9444,9444,False,2
9445,9445,False,4
9446,9446,False,3
9447,9447,True,3
9448,9448,False,2
9449,9449,False,2
9450,9450,True,3
9451,9451,False,3
9452,9452,True,2
9453,9453,False,3
9454,9454,False,2
9455,9455,True,4
9456,9456,False,3
9457,9457,False,4
9458,9458,False,4
9459,9459,False,2
9460,9460,False,4
9461,9461,False,4
9462,9462,True,3
9463,9463,False,4
9464,9464,True,2
9465,9465,False,3
9466,9466,False,4
9467,9467,False,2
9468,9468,True,2
9469,9469,False,3
9470,9470,False,4
9471,9471,False,2
9472,9472,False,4
9473,9473,False,2
9474,9474,False,4
9475,9475,True,3
9476,9476,False,4
9477,9477,False,4
9478,9478,False,3
9479,9479,False,2
9480,9480,False,3
9481,9481,False,3
9482,9482,False,2
9483,9483,False,3
9484,9484,True,3
9485,9485,False,3
9486,9486,True,4
9487,9487,False,4
9488,9488,False,3
9489,9489,False,4
9490,9490,False,3
9491,9491,False,2
9492,9492,False,3
9493,9493,False,2
9494,9494,False,4
9495,9495,False,3
9496,9496,False,3
9497,9497,False,3
9498,9498,False,3
9499,9499,True,4
9500,9500,False,4
9501,9501,False,3
9502,9502,False,2
9503,9503,True,3
9504,9504,False,3
9505,9505,False,3
9506,9506,False,2
9507,9507,True,3
9508,9508,False,4
9509,9509,False,2
9510,9510,False,3
9511,9511,False,3
9512,9512,False,4
9513,9513,False,2
9514,9514,False,4
9515,9515,False,3
9516,9516,False,4
9517,9517,False,3
9518,9518,False,4
9519,9519,False,2
9520,9520,True,3
9521,9521,False,4
9522,9522,False,3
9523,9523,False,3
9524,9524,False,4
9525,9525,True,2
9526,9526,False,3
9527,9527,False,4
9528,9528,True,2
9529,9529,False,3
9530,9530,False,3
9531,9531,False,4
9532,9532,False,3
9533,9533,False,4
9534,9534,True,4
9535,9535,False,3
9536,9536,False,4
9537,9537,False,3
9538,9538,False,3
9539,9539,False,4
9540,9540,False,4
9541,9541,False,3
9542,9542,False,3
9543,9543,False,3
9544,9544,False,4
9545,9545,False,2
9546,9546,False,3
9547,9547,False,2
9548,9548,False,2
9549,9549,True,2
9550,9550,True,2
9551,9551,False,3
9552,9552,False,4
9553,9553,True,4
9554,9554,False,2
9555,9555,False,2
9556,9556,False,2
9557,9557,False,3
9558,9558,False,2
9559,9559,False,2
9560,9560,False,2
9561,9561,False,3
9562,9562,False,2
9563,9563,False,3
9564,9564,True,3
9565,9565,False,3
9566,9566,False,3
9567,9567,False,4
9568,9568,True,3
9569,9569,False,2
9570,9570,False,3
9571,9571,False,4
9572,9572,False,2
9573,9573,False,4
9574,9574,False,2
9575,9575,True,3
9576,9576,False,3
9577,9577,False,3
9578,9578,False,4
9579,9579,False,4
9580,9580,True,3
9581,9581,True,2
9582,9582,False,3
9583,9583,False,3
9584,9584,False,2
9585,9585,False,4
9586,9586,True,2
9587,9587,True,4
9588,9588,False,2
9589,9589,False,4
9590,9590,False,4
9591,9591,False,3
9592,9592,False,4
9593,9593,False,4
9594,9594,False,2
9595,9595,False,4
9596,9596,False,4
9597,9597,True,2
9598,9598,False,4
9599,9599,False,2
9600,9600,False,3
9601,9601,False,3
9602,9602,False,3
9603,9603,False,2
9604,9604,False,4
9605,9605,False,3
9606,9606,True,4
9607,9607,False,4
9608,9608,False,4
9609,9609,False,3
9610,9610,False,2
9611,9611,True,3
9612,9612,False,2
9613,9613,False,2
9614,9614,False,4
9615,9615,False,2
9616,9616,True,4
9617,9617,False,4
9618,9618,False,4
9619,9619,False,3
9620,9620,True,4
9621,9621,False,2
9622,9622,False,3
9623,9623,False,4
9624,9624,False,4
9625,9625,False,2
9626,9626,False,4
9627,9627,False,4
9628,9628,False,3
9629,9629,False,3
9630,9630,False,2
9631,9631,False,4
9632,9632,False,2
9633,9633,False,4
9634,9634,False,3
9635,9635,False,4
9636,9636,False,2
9637,9637,False,4
9638,9638,False,3
9639,9639,False,2
9640,9640,True,4
9641,9641,False,4
9642,9642,True,4
9643,9643,False,2
9644,9644,True,3
9645,9645,False,4
9646,9646,False,3
9647,9647,True,3
9648,9648,False,3
9649,9649,True,3
9650,9650,True,2
9651,9651,False,4
9652,9652,False,3
9653,9653,True,3
9654,9654,False,4
9655,9655,False,2
9656,9656,True,3
9657,9657,True,4
9658,9658,False,4
9659,9659,False,3
9660,9660,False,3
9661,9661,False,2
9662,9662,False,2
9663,9663,False,3
9664,9664,False,4
9665,9665,False,2
9666,9666,False,4
9667,9667,False,2
9668,9668,False,4
9669,9669,True,3
9670,9670,False,3
9671,9671,False,4
9672,9672,False,2
9673,9673,True,4
9674,9674,False,3
9675,9675,False,2
9676,9676,False,3
9677,9677,True,4
9678,9678,False,3
9679,9679,True,2
9680,9680,False,3
9681,9681,False,2
9682,9682,True,4
9683,9683,True,2
9684,9684,False,2
9685,9685,False,4
9686,9686,False,4
9687,9687,False,3
9688,9688,False,2
9689,9689,False,2
9690,9690,False,3
9691,9691,False,2
9692,9692,True,4
9693,9693,False,2
9694,9694,False,3
9695,9695,False,4
9696,9696,False,4
9697,9697,True,3
9698,9698,False,2
9699,9699,False,4
9700,9700,False,3
9701,9701,False,2
9702,9702,False,4
9703,9703,False,2
9704,9704,False,2
9705,9705,False,3
9706,9706,True,3
9707,9707,False,2
9708,9708,False,2
9709,9709,False,2
9710,9710,False,3
9711,9711,False,2
9712,9712,False,2
9713,9713,False,3
9714,9714,False,4
9715,9715,False,2
9716,9716,False,2
9717,9717,False,4
9718,9718,False,3
9719,9719,True,2
9720,9720,False,4
9721,9721,False,3
9722,9722,False,4
9723,9723,False,3
9724,9724,False,4
9725,9725,True,4
9726,9726,False,2
9727,9727,True,4
9728,9728,False,2
9729,9729,False,3
9730,9730,False,2
9731,9731,False,2
9732,9732,False,2
9733,9733,False,4
9734,9734,False,4
9735,9735,False,3
9736,9736,True,2
9737,9737,False,2
9738,9738,False,2
9739,9739,False,3
9740,9740,False,2
9741,9741,False,3
9742,9742,False,2
9743,9743,True,4
9744,9744,False,4
9745,9745,False,3
9746,9746,False,3
9747,9747,False,2
9748,9748,False,2
9749,9749,False,4
9750,9750,False,3
9751,9751,False,4
9752,9752,False,3
9753,9753,False,2
9754,9754,False,4
9755,9755,False,4
9756,9756,False,3
9757,9757,False,2
9758,9758,True,3
9759,9759,True,3
9760,9760,True,3
9761,9761,False,3
9762,9762,False,4
9763,9763,False,4
9764,9764,False,2
9765,9765,False,2
9766,9766,False,4
9767,9767,False,3
9768,9768,False,2
9769,9769,False,4
9770,9770,False,4
9771,9771,False,2
9772,9772,False,4
9773,9773,True,2
9774,9774,False,3
9775,9775,False,4
9776,9776,False,4
9777,9777,False,4
9778,9778,True,4
9779,9779,False,3
9780,9780,False,4
9781,9781,True,3
9782,9782,False,2
9783,9783,True,4
9784,9784,True,4
9785,9785,False,3
9786,9786,True,2
9787,9787,False,2
9788,9788,True,2
9789,9789,True,3
9790,9790,False,2
9791,9791,True,4
9792,9792,True,4
9793,9793,False,4
9794,9794,False,4
9795,9795,False,2
9796,9796,False,2
9797,9797,False,2
9798,9798,True,4
9799,9799,False,4
9800,9800,False,2
9801,9801,False,3
9802,9802,False,4
9803,9803,False,3
9804,9804,False,2
9805,9805,False,4
9806,9806,False,4
9807,9807,False,4
9808,9808,False,4
9809,9809,False,3
9810,9810,False,2
9811,9811,False,2
9812,9812,True,2
9813,9813,False,2
9814,9814,False,3
9815,9815,False,4
9816,9816,False,2
9817,9817,True,2
9818,9818,False,2
9819,9819,False,3
9820,9820,False,3
9821,9821,False,2
9822,9822,False,4
9823,9823,False,2
9824,9824,True,2
9825,9825,False,3
9826,9826,True,3
9827,9827,False,4
9828,9828,False,2
9829,9829,True,3
9830,9830,False,2
9831,9831,True,4
9832,9832,True,4
9833,9833,True,4
9834,9834,False,4
9835,9835,False,2
9836,9836,True,3
9837,9837,False,2
9838,9838,False,3
9839,9839,False,4
9840,9840,False,4
9841,9841,False,4
9842,9842,False,4
9843,9843,False,2
9844,9844,False,3
9845,9845,False,2
9846,9846,False,2
9847,9847,False,4
9848,9848,False,3
9849,9849,True,2
9850,9850,False,2
9851,9851,False,4
9852,9852,False,4
9853,9853,False,3
9854,9854,False,3
9855,9855,True,2
9856,9856,True,4
9857,9857,False,2
9858,9858,False,2
9859,9859,False,2
9860,9860,False,2
9861,9861,False,3
9862,9862,False,3
9863,9863,True,2
9864,9864,False,2
9865,9865,True,4
9866,9866,False,2
9867,9867,False,2
9868,9868,False,3
9869,9869,False,4
9870,9870,False,2
9871,9871,False,3
9872,9872,False,4
9873,9873,False,4
9874,9874,False,2
9875,9875,False,2
9876,9876,False,4
9877,9877,False,2
9878,9878,True,3
9879,9879,True,4
9880,9880,True,4
9881,9881,False,4
9882,9882,False,3
9883,9883,False,4
9884,9884,False,2
9885,9885,False,3
9886,9886,False,3
9887,9887,False,4
9888,9888,False,2
9889,9889,False,2
9890,9890,False,3
9891,9891,False,3
9892,9892,False,3
9893,9893,True,3
9894,9894,False,4
9895,9895,False,4
9896,9896,True,2
9897,9897,False,4
9898,9898,True,2
9899,9899,False,2
9900,9900,True,4
9901,9901,False,4
9902,9902,False,4
9903,9903,False,4
9904,9904,False,2
9905,9905,False,3
9906,9906,False,3
9907,9907,False,3
9908,9908,False,3
9909,9909,False,3
9910,9910,False,3
9911,9911,False,3
9912,9912,False,4
9913,9913,False,3
9914,9914,False,4
9915,9915,False,4
9916,9916,False,2
9917,9917,False,4
9918,9918,False,2
9919,9919,False,3
9920,9920,True,2
9921,9921,True,4
9922,9922,False,3
9923,9923,False,3
9924,9924,False,4
9925,9925,False,2
9926,9926,False,3
9927,9927,False,2
9928,9928,False,4
9929,9929,False,4
9930,9930,False,3
9931,9931,False,2
9932,9932,False,3
9933,9933,False,2
9934,9934,False,2
9935,9935,False,3
9936,9936,False,2
9937,9937,False,3
9938,9938,False,4
9939,9939,True,3
9940,9940,False,2
9941,9941,False,4
9942,9942,False,4
9943,9943,False,4
9944,9944,False,2
9945,9945,False,2
9946,9946,False,3
9947,9947,False,3
9948,9948,False,3
9949,9949,False,3
9950,9950,False,2
9951,9951,True,2
9952,9952,False,4
9953,9953,True,3
9954,9954,False,3
9955,9955,False,2
9956,9956,False,4
9957,9957,True,3
9958,9958,False,4
9959,9959,False,3
9960,9960,False,2
9961,9961,True,3
9962,9962,False,3
9963,9963,False,4
9964,9964,False,4
9965,9965,True,3
9966,9966,False,3
9967,9967,True,4
9968,9968,False,4
9969,9969,False,3
9970,9970,False,2
9971,9971,False,2
9972,9972,False,3
9973,9973,False,2
9974,9974,False,3
9975,9975,False,2
9976,9976,True,2
9977,9977,False,4
9978,9978,False,3
9979,9979,True,2
9980,9980,False,2
9981,9981,False,2
9982,9982,False,4
9983,9983,False,4
9984,9984,False,2
9985,9985,False,4
9986,9986,False,2
9987,9987,False,4
9988,9988,False,3
9989,9989,False,3
9990,9990,False,3
9991,9991,False,3
9992,9992,False,2
9993,9993,True,4
9994,9994,False,4
9995,9995,False,2
9996,9996,False,3
9997,9997,True,3
9998,9998,False,3
9999,9999,False,3
10000,10000,False,2
10001,10001,False,3
10002,10002,False,3
10003,10003,False,3
10004,10004,False,4
10005,10005,False,3
10006,10006,False,4
10007,10007,False,4
10008,10008,False,3
10009,10009,True,4
10010,10010,False,3
10011,10011,False,2
10012,10012,False,4
10013,10013,False,3
10014,10014,False,3
10015,10015,False,4
10016,10016,False,4
10017,10017,False,3
10018,10018,False,3
10019,10019,True,4
10020,10020,False,4
10021,10021,False,4
10022,10022,False,2
10023,10023,False,3
10024,10024,False,4
10025,10025,False,4
10026,10026,False,3
10027,10027,False,4
10028,10028,True,3
10029,10029,True,3
10030,10030,False,3
10031,10031,False,2
10032,10032,True,4
10033,10033,False,4
10034,10034,True,4
10035,10035,True,4
10036,10036,False,2
10037,10037,False,4
10038,10038,False,3
10039,10039,False,3
10040,10040,False,2
10041,10041,False,2
10042,10042,False,4
10043,10043,False,2
10044,10044,False,3
10045,10045,False,4
10046,10046,False,3
10047,10047,False,3
10048,10048,False,2
10049,10049,True,3
10050,10050,False,3
10051,10051,False,3
10052,10052,False,4
10053,10053,False,2
10054,10054,False,4
10055,10055,False,2
10056,10056,False,2
10057,10057,True,3
10058,10058,False,3
10059,10059,False,2
10060,10060,True,3
10061,10061,False,4
10062,10062,False,2
10063,10063,False,3
10064,10064,False,4
10065,10065,True,2
10066,10066,False,4
10067,10067,False,4
10068,10068,False,4
10069,10069,False,2
10070,10070,False,2
10071,10071,False,2
10072,10072,True,4
10073,10073,False,3
10074,10074,False,4
10075,10075,True,3
10076,10076,True,4
10077,10077,False,4
10078,10078,False,4
10079,10079,False,3
10080,10080,True,4
10081,10081,True,3
10082,10082,False,3
10083,10083,False,4
10084,10084,False,2
10085,10085,False,3
10086,10086,False,4
10087,10087,False,2
10088,10088,False,3
10089,10089,False,3
10090,10090,True,2
10091,10091,True,3
10092,10092,False,2
10093,10093,False,2
10094,10094,False,2
10095,10095,False,3
10096,10096,False,3
10097,10097,True,4
10098,10098,False,4
10099,10099,False,4
10100,10100,False,4
10101,10101,True,2
10102,10102,False,4
10103,10103,True,4
10104,10104,False,2
10105,10105,False,2
10106,10106,True,3
10107,10107,False,2
10108,10108,False,2
10109,10109,False,2
10110,10110,False,4
10111,10111,False,3
10112,10112,False,4
10113,10113,False,4
10114,10114,True,3
10115,10115,False,4
10116,10116,False,4
10117,10117,False,2
10118,10118,False,3
10119,10119,False,2
10120,10120,False,3
10121,10121,False,4
10122,10122,False,3
10123,10123,False,3
10124,10124,True,4
10125,10125,False,3
10126,10126,False,3
10127,10127,False,4
10128,10128,False,4
10129,10129,True,4
10130,10130,False,3
10131,10131,False,2
10132,10132,False,2
10133,10133,False,4
10134,10134,False,4
10135,10135,False,4
10136,10136,False,4
10137,10137,False,2
10138,10138,False,2
10139,10139,False,4
10140,10140,False,4
10141,10141,False,2
10142,10142,True,4
10143,10143,False,3
10144,10144,False,3
10145,10145,False,3
10146,10146,False,4
10147,10147,False,2
10148,10148,False,2
10149,10149,False,2
10150,10150,False,4
10151,10151,False,3
10152,10152,False,4
10153,10153,True,3
10154,10154,True,2
10155,10155,False,2
10156,10156,False,3
10157,10157,False,4
10158,10158,False,2
10159,10159,False,4
10160,10160,True,4
10161,10161,False,2
10162,10162,True,4
10163,10163,False,3
10164,10164,True,2
10165,10165,True,4
10166,10166,False,3
10167,10167,True,3
10168,10168,True,3
10169,10169,False,4
10170,10170,False,4
10171,10171,False,2
10172,10172,True,4
10173,10173,False,4
10174,10174,True,2
10175,10175,False,4
10176,10176,False,3
10177,10177,False,3
10178,10178,False,4
10179,10179,False,4
10180,10180,True,4
10181,10181,True,4
10182,10182,False,2
10183,10183,False,2
10184,10184,False,4
10185,10185,True,2
10186,10186,False,2
10187,10187,False,4
10188,10188,True,2
10189,10189,False,3
10190,10190,False,2
10191,10191,True,3
10192,10192,False,2
10193,10193,False,3
10194,10194,False,4
10195,10195,False,2
10196,10196,False,3
10197,10197,True,2
10198,10198,False,3
